event_id,discipline,category,athlete_id,rank,qualification_rank,qualification_score,semi_final_rank,semi_final_score,final_rank,final_score
326,lead,juniors female,1121,2,,,,,,
326,lead,juniors female,848,3,,,,,,
326,lead,juniors female,4758,4,,,,,,
326,lead,juniors female,1205,5,,,,,,
326,lead,juniors female,5208,6,,,,,,
326,lead,juniors female,1120,7,,,,,,
326,lead,juniors female,4460,8,,,,,,
326,lead,juniors female,7851,9,,,,,,
326,lead,juniors female,5884,10,,,,,,
326,lead,juniors female,5103,11,,,,,,
326,lead,juniors female,5294,12,,,,,,
326,lead,juniors female,4891,13,,,,,,
326,lead,juniors female,7348,14,,,,,,
326,lead,juniors female,5155,15,,,,,,
326,lead,juniors female,45,16,,,,,,
326,lead,juniors female,5506,17,,,,,,
326,lead,juniors female,5156,18,,,,,,
326,lead,juniors female,5126,19,,,,,,
326,lead,juniors female,7200,20,,,,,,
326,lead,juniors female,5769,21,,,,,,
326,lead,juniors female,4670,22,,,,,,
326,lead,juniors female,5328,23,,,,,,
326,lead,juniors female,9693,24,,,,,,
326,lead,juniors female,9820,25,,,,,,
326,lead,juniors female,5064,26,,,,,,
326,lead,juniors female,6060,27,,,,,,
326,lead,juniors female,7202,28,,,,,,
326,lead,juniors female,7852,29,,,,,,
326,lead,juniors female,9821,30,,,,,,
326,lead,juniors female,7919,31,,,,,,
326,lead,juniors female,9822,32,,,,,,
326,lead,juniors female,5746,33,,,,,,
326,lead,youth b male,4786,1,,,,,,
326,lead,youth b male,1707,2,,,,,,
326,lead,youth b male,7862,3,,,,,,
326,lead,youth b male,7821,4,,,,,,
326,lead,youth b male,5597,5,,,,,,
326,lead,youth b male,4799,6,,,,,,
326,lead,youth b male,3579,7,,,,,,
326,lead,youth b male,7863,8,,,,,,
326,lead,youth b male,7825,9,,,,,,
326,lead,youth b male,5488,10,,,,,,
326,lead,youth b male,3058,11,,,,,,
326,lead,youth b male,5659,12,,,,,,
326,lead,youth b male,7914,13,,,,,,
326,lead,youth b male,5684,14,,,,,,
326,lead,youth b male,7338,15,,,,,,
326,lead,youth b male,9831,16,,,,,,
326,lead,youth b male,1472,17,,,,,,
326,lead,youth b male,1560,18,,,,,,
326,lead,youth b male,7918,19,,,,,,
326,lead,youth b male,7878,20,,,,,,
326,lead,youth b male,7988,21,,,,,,
326,lead,youth b male,7971,22,,,,,,
326,lead,youth b male,5626,23,,,,,,
326,lead,youth b male,8182,24,,,,,,
326,lead,youth b male,7879,25,,,,,,
326,lead,youth b male,7819,26,,,,,,
326,lead,youth b male,7822,27,,,,,,
326,lead,youth b male,5800,28,,,,,,
326,lead,youth b male,9832,29,,,,,,
326,lead,youth b male,1212,30,,,,,,
326,lead,youth b male,7983,31,,,,,,
326,lead,youth b male,7915,32,,,,,,
326,lead,youth b male,5957,33,,,,,,
326,lead,youth b male,4808,34,,,,,,
326,lead,youth b male,7917,35,,,,,,
326,lead,youth b male,9833,36,,,,,,
326,lead,youth b male,4819,37,,,,,,
326,lead,youth b male,7887,38,,,,,,
326,lead,youth b male,5520,39,,,,,,
326,lead,youth b male,5642,40,,,,,,
326,lead,youth b male,7991,41,,,,,,
326,lead,youth b male,9834,42,,,,,,
326,lead,youth b male,7847,43,,,,,,
326,lead,youth b male,4888,44,,,,,,
326,lead,youth b male,7826,45,,,,,,
326,lead,youth b male,9835,46,,,,,,
326,lead,youth b male,7973,47,,,,,,
326,lead,youth b male,5943,48,,,,,,
326,lead,youth b male,9710,49,,,,,,
326,lead,youth b male,9836,50,,,,,,
326,lead,youth a male,1559,1,,,,,,
326,lead,youth a male,5322,2,,,,,,
326,lead,youth a male,440,3,,,,,,
326,lead,youth a male,53,4,,,,,,
326,lead,youth a male,5292,5,,,,,,
326,lead,youth a male,5466,6,,,,,,
326,lead,youth a male,5330,7,,,,,,
326,lead,youth a male,5517,8,,,,,,
326,lead,youth a male,4809,9,,,,,,
326,lead,youth a male,9704,10,,,,,,
326,lead,youth a male,308,11,,,,,,
326,lead,youth a male,7763,12,,,,,,
326,lead,youth a male,849,13,,,,,,
326,lead,youth a male,4864,14,,,,,,
326,lead,youth a male,5331,15,,,,,,
326,lead,youth a male,4775,16,,,,,,
326,lead,youth a male,5393,17,,,,,,
326,lead,youth a male,5333,18,,,,,,
326,lead,youth a male,9823,19,,,,,,
326,lead,youth a male,5038,20,,,,,,
326,lead,youth a male,9577,21,,,,,,
326,lead,youth a male,5334,22,,,,,,
326,lead,youth a male,5396,23,,,,,,
326,lead,youth a male,5406,24,,,,,,
326,lead,youth a male,7910,25,,,,,,
326,lead,youth a male,3175,26,,,,,,
326,lead,youth a male,8028,27,,,,,,
326,lead,youth a male,5778,28,,,,,,
326,lead,youth a male,7838,29,,,,,,
326,lead,youth a male,9824,30,,,,,,
326,lead,youth a male,5761,31,,,,,,
326,lead,youth a male,9582,32,,,,,,
326,lead,youth a male,7815,33,,,,,,
326,lead,youth a male,4943,34,,,,,,
326,lead,youth a male,5526,35,,,,,,
326,lead,youth a male,7292,36,,,,,,
326,lead,youth a male,5232,37,,,,,,
326,lead,youth a male,7993,38,,,,,,
326,lead,youth a male,9825,39,,,,,,
326,lead,youth a male,9698,40,,,,,,
326,lead,youth a male,7846,41,,,,,,
326,lead,youth a male,7817,42,,,,,,
326,lead,youth a male,5968,43,,,,,,
326,lead,youth a male,9826,44,,,,,,
326,lead,youth a male,7302,45,,,,,,
326,lead,youth a male,7911,46,,,,,,
326,lead,youth a male,4886,47,,,,,,
326,lead,youth a male,9827,48,,,,,,
326,lead,youth a male,4826,49,,,,,,
326,lead,youth a male,9828,50,,,,,,
326,lead,youth a male,7975,51,,,,,,
326,lead,youth a male,7912,52,,,,,,
326,lead,youth a male,9829,53,,,,,,
326,lead,youth a male,7913,54,,,,,,
326,lead,youth a male,7290,55,,,,,,
326,lead,youth a male,7896,56,,,,,,
326,lead,youth a male,5425,57,,,,,,
326,lead,youth a male,9830,58,,,,,,
326,lead,juniors male,5256,1,,,,,,
326,lead,juniors male,3577,2,,,,,,
326,lead,juniors male,4690,3,,,,,,
326,lead,juniors male,441,4,,,,,,
326,lead,juniors male,5324,5,,,,,,
326,lead,juniors male,435,6,,,,,,
326,lead,juniors male,5365,7,,,,,,
326,lead,juniors male,5481,8,,,,,,
326,lead,juniors male,9495,9,,,,,,
326,lead,juniors male,4937,10,,,,,,
326,lead,juniors male,2833,11,,,,,,
326,lead,juniors male,3117,12,,,,,,
326,lead,juniors male,7785,13,,,,,,
326,lead,juniors male,3129,14,,,,,,
326,lead,juniors male,4934,15,,,,,,
326,lead,juniors male,5407,16,,,,,,
326,lead,juniors male,4801,17,,,,,,
326,lead,juniors male,5601,18,,,,,,
326,lead,juniors male,7341,19,,,,,,
326,lead,juniors male,4774,20,,,,,,
326,lead,juniors male,3174,21,,,,,,
326,lead,juniors male,4724,22,,,,,,
326,lead,juniors male,9837,23,,,,,,
326,lead,juniors male,5314,24,,,,,,
326,lead,juniors male,7256,25,,,,,,
326,lead,juniors male,5651,26,,,,,,
326,lead,juniors male,7812,27,,,,,,
326,lead,juniors male,5313,28,,,,,,
326,lead,juniors male,1208,29,,,,,,
326,lead,juniors male,4964,30,,,,,,
326,lead,juniors male,5624,31,,,,,,
326,lead,juniors male,7253,32,,,,,,
326,lead,juniors male,9838,33,,,,,,
326,lead,juniors male,9839,34,,,,,,
326,lead,juniors male,7689,35,,,,,,
326,lead,juniors male,5524,36,,,,,,
326,lead,juniors male,4967,37,,,,,,
326,lead,juniors male,7890,38,,,,,,
326,lead,juniors male,7270,39,,,,,,
326,lead,juniors male,5495,40,,,,,,
326,lead,juniors male,9840,41,,,,,,
326,lead,juniors male,7865,42,,,,,,
326,lead,juniors male,9841,43,,,,,,
326,lead,juniors male,7336,44,,,,,,
326,lead,juniors male,7274,45,,,,,,
326,lead,juniors male,5451,46,,,,,,
326,lead,juniors male,9842,47,,,,,,
326,lead,juniors male,9843,48,,,,,,
326,lead,juniors male,9844,49,,,,,,
326,lead,juniors male,7849,50,,,,,,
326,lead,juniors male,7850,51,,,,,,
326,lead,juniors male,7842,52,,,,,,
326,lead,juniors male,3186,53,,,,,,
317,speed,men,1470,1,,,,,,
317,speed,men,4581,2,,,,,,
317,speed,men,4630,3,,,,,,
317,speed,men,48,4,,,,,,
317,speed,men,4631,5,,,,,,
317,speed,men,52,6,,,,,,
317,speed,men,4634,7,,,,,,
317,speed,men,5174,8,,,,,,
317,speed,men,5169,9,,,,,,
317,speed,men,5181,10,,,,,,
335,boulder,men,5135,1,,,,,,
335,boulder,men,425,2,,,,,,
335,boulder,men,4905,3,,,,,,
335,boulder,men,6473,4,,,,,,
335,boulder,men,5140,5,,,,,,
335,boulder,men,5246,6,,,,,,
335,boulder,men,4517,7,,,,,,
335,boulder,men,5137,8,,,,,,
335,boulder,men,4515,9,,,,,,
335,boulder,men,4907,10,,,,,,
335,boulder,men,5141,11,,,,,,
335,boulder,men,5370,12,,,,,,
335,boulder,men,5633,13,,,,,,
335,boulder,men,9442,14,,,,,,
335,boulder,men,9685,15,,,,,,
335,boulder,men,9437,16,,,,,,
335,boulder,men,395,17,,,,,,
335,boulder,men,4623,18,,,,,,
335,boulder,men,5365,19,,,,,,
335,boulder,men,9774,20,,,,,,
335,boulder,men,9775,21,,,,,,
335,boulder,men,9776,22,,,,,,
335,boulder,men,7292,23,,,,,,
335,boulder,men,5148,24,,,,,,
331,lead,youth a female,4920,1,,,,,,
331,lead,youth a female,1209,2,,,,,,
331,lead,youth a female,309,3,,,,,,
331,lead,youth a female,5388,4,,,,,,
331,lead,youth a female,5258,5,,,,,,
331,lead,youth a female,3108,6,,,,,,
331,lead,youth a female,5329,7,,,,,,
331,lead,youth a female,5255,8,,,,,,
331,lead,youth a female,4922,9,,,,,,
331,lead,youth a female,1122,10,,,,,,
331,lead,youth a female,7224,11,,,,,,
331,lead,youth a female,7905,12,,,,,,
331,lead,youth a female,5392,13,,,,,,
331,lead,youth a female,5296,14,,,,,,
331,lead,youth a female,5327,15,,,,,,
331,lead,youth a female,5362,16,,,,,,
331,lead,youth a female,7867,17,,,,,,
331,lead,juniors female,1120,1,,,,,,
331,lead,juniors female,1121,2,,,,,,
331,lead,juniors female,1205,3,,,,,,
331,lead,juniors female,5294,4,,,,,,
331,lead,juniors female,4670,5,,,,,,
331,lead,juniors female,5126,6,,,,,,
331,lead,juniors female,5328,7,,,,,,
331,lead,juniors female,7202,8,,,,,,
331,lead,juniors female,7346,9,,,,,,
331,lead,juniors female,7355,10,,,,,,
331,lead,juniors female,7919,11,,,,,,
331,lead,youth b male,1123,1,,,,,,
331,lead,youth b male,7863,2,,,,,,
331,lead,youth b male,3058,2,,,,,,
331,lead,youth b male,3579,4,,,,,,
331,lead,youth b male,5488,5,,,,,,
331,lead,youth b male,7879,5,,,,,,
331,lead,youth b male,5626,5,,,,,,
331,lead,youth b male,7862,8,,,,,,
331,lead,youth b male,5659,9,,,,,,
331,lead,youth b male,7825,10,,,,,,
331,lead,youth b male,7821,10,,,,,,
331,lead,youth b male,1212,12,,,,,,
331,lead,youth b male,7915,13,,,,,,
331,lead,youth b male,7878,14,,,,,,
331,lead,youth b male,4808,15,,,,,,
331,lead,youth b male,7914,16,,,,,,
331,lead,youth b male,4795,17,,,,,,
331,lead,youth b male,5520,18,,,,,,
331,lead,youth b male,5528,19,,,,,,
331,lead,youth b male,5749,20,,,,,,
331,lead,youth b male,7826,21,,,,,,
331,lead,youth b male,7830,22,,,,,,
331,lead,youth b male,7886,23,,,,,,
331,lead,youth a male,5322,1,,,,,,
331,lead,youth a male,5393,2,,,,,,
331,lead,youth a male,849,3,,,,,,
331,lead,youth a male,5330,4,,,,,,
331,lead,youth a male,5517,5,,,,,,
331,lead,youth a male,7787,6,,,,,,
331,lead,youth a male,4775,7,,,,,,
331,lead,youth a male,5466,8,,,,,,
331,lead,youth a male,5333,9,,,,,,
331,lead,youth a male,5334,10,,,,,,
331,lead,youth a male,5038,11,,,,,,
331,lead,youth a male,5406,12,,,,,,
331,lead,youth a male,308,13,,,,,,
331,lead,youth a male,5331,14,,,,,,
331,lead,youth a male,5336,15,,,,,,
331,lead,youth a male,5526,16,,,,,,
331,lead,youth a male,2822,17,,,,,,
331,lead,youth a male,5627,17,,,,,,
331,lead,youth a male,5335,19,,,,,,
331,lead,youth a male,5396,20,,,,,,
331,lead,youth a male,7290,21,,,,,,
331,lead,youth a male,1357,22,,,,,,
331,lead,youth a male,7810,23,,,,,,
331,lead,youth a male,5968,24,,,,,,
331,lead,youth a male,7920,25,,,,,,
331,lead,youth a male,7838,26,,,,,,
331,lead,youth a male,7300,27,,,,,,
331,lead,youth a male,5018,28,,,,,,
331,lead,juniors male,3577,1,,,,,,
331,lead,juniors male,3129,2,,,,,,
331,lead,juniors male,4724,3,,,,,,
331,lead,juniors male,5407,4,,,,,,
331,lead,juniors male,5365,5,,,,,,
331,lead,juniors male,7252,6,,,,,,
331,lead,juniors male,4801,7,,,,,,
331,lead,juniors male,4964,8,,,,,,
331,lead,juniors male,5409,9,,,,,,
331,lead,juniors male,7921,10,,,,,,
331,lead,juniors male,3117,11,,,,,,
331,lead,juniors male,5481,12,,,,,,
331,lead,juniors male,7812,13,,,,,,
331,lead,juniors male,4774,14,,,,,,
331,lead,juniors male,7890,15,,,,,,
331,lead,juniors male,1208,16,,,,,,
331,lead,juniors male,5651,17,,,,,,
331,lead,juniors male,7865,18,,,,,,
331,lead,juniors male,7320,19,,,,,,
331,lead,juniors male,7811,20,,,,,,
331,lead,juniors male,4967,21,,,,,,
331,lead,juniors male,7272,22,,,,,,
331,lead,juniors male,5624,23,,,,,,
331,lead,juniors male,7922,24,,,,,,
331,lead,juniors male,7687,25,,,,,,
331,lead,juniors male,7889,26,,,,,,
331,lead,juniors male,3186,27,,,,,,
312,speed,men,4581,1,,,,,,
312,speed,men,4630,2,,,,,,
312,speed,men,1470,3,,,,,,
312,speed,men,5169,4,,,,,,
312,speed,men,48,5,,,,,,
312,speed,men,5174,6,,,,,,
312,speed,men,2167,7,,,,,,
312,speed,men,52,8,,,,,,
312,speed,men,4631,9,,,,,,
312,speed,men,5181,10,,,,,,
312,speed,men,4753,11,,,,,,
320,lead,men,773,1,,,,,,
320,lead,men,4470,2,,,,,,
320,lead,men,4504,3,,,,,,
320,lead,men,419,4,,,,,,
320,lead,men,4576,5,,,,,,
320,lead,men,772,6,,,,,,
320,lead,men,4600,7,,,,,,
320,lead,men,432,8,,,,,,
320,lead,men,4580,9,,,,,,
320,lead,men,5256,9,,,,,,
320,lead,men,4643,11,,,,,,
320,lead,men,845,12,,,,,,
320,lead,men,426,12,,,,,,
320,lead,men,5192,12,,,,,,
320,lead,men,1204,15,,,,,,
320,lead,men,4574,16,,,,,,
320,lead,men,1559,16,,,,,,
320,lead,men,4597,18,,,,,,
320,lead,men,4586,19,,,,,,
320,lead,men,4601,19,,,,,,
320,lead,men,4583,21,,,,,,
320,lead,men,843,21,,,,,,
320,lead,men,4777,23,,,,,,
320,lead,men,4592,23,,,,,,
320,lead,men,1356,25,,,,,,
320,lead,men,4716,26,,,,,,
320,lead,men,4582,26,,,,,,
320,lead,men,4587,28,,,,,,
320,lead,men,847,28,,,,,,
320,lead,men,441,30,,,,,,
320,lead,men,1199,30,,,,,,
320,lead,men,5105,32,,,,,,
320,lead,men,4787,32,,,,,,
320,lead,men,5107,32,,,,,,
320,lead,men,4599,35,,,,,,
320,lead,men,5265,35,,,,,,
320,lead,men,5250,37,,,,,,
320,lead,men,4584,37,,,,,,
320,lead,men,437,39,,,,,,
320,lead,men,5310,39,,,,,,
320,lead,men,5099,41,,,,,,
320,lead,men,4585,41,,,,,,
320,lead,men,5191,43,,,,,,
320,lead,men,5311,43,,,,,,
320,lead,men,5226,45,,,,,,
320,lead,men,2925,45,,,,,,
307,lead,men,4470,1,,,,,,
307,lead,men,773,2,,,,,,
307,lead,men,4593,3,,,,,,
307,lead,men,432,4,,,,,,
307,lead,men,3129,5,,,,,,
307,lead,men,5191,6,,,,,,
307,lead,men,4580,7,,,,,,
307,lead,men,4592,8,,,,,,
307,lead,men,5192,9,,,,,,
307,lead,men,4464,10,,,,,,
307,lead,men,4601,11,,,,,,
307,lead,men,4600,12,,,,,,
307,lead,men,4591,12,,,,,,
307,lead,men,1204,12,,,,,,
307,lead,men,4787,12,,,,,,
307,lead,men,426,12,,,,,,
307,lead,men,847,12,,,,,,
307,lead,men,4504,18,,,,,,
307,lead,men,419,18,,,,,,
307,lead,men,769,18,,,,,,
307,lead,men,843,21,,,,,,
307,lead,men,5107,21,,,,,,
307,lead,men,4472,23,,,,,,
307,lead,men,845,23,,,,,,
307,lead,men,437,23,,,,,,
307,lead,men,1356,26,,,,,,
307,lead,men,4628,27,,,,,,
307,lead,men,4574,27,,,,,,
307,lead,men,5261,29,,,,,,
307,lead,men,4583,30,,,,,,
307,lead,men,4597,31,,,,,,
307,lead,men,4586,31,,,,,,
307,lead,men,5256,31,,,,,,
307,lead,men,4587,31,,,,,,
307,lead,men,844,35,,,,,,
307,lead,men,5262,36,,,,,,
307,lead,men,4582,36,,,,,,
307,lead,men,1199,38,,,,,,
307,lead,men,2416,39,,,,,,
307,lead,men,5263,39,,,,,,
307,lead,men,4599,41,,,,,,
307,lead,men,5151,41,,,,,,
307,lead,men,5264,41,,,,,,
307,lead,men,5127,44,,,,,,
307,lead,men,846,45,,,,,,
307,lead,men,4792,45,,,,,,
307,lead,men,5265,47,,,,,,
307,lead,men,5266,47,,,,,,
307,lead,men,4716,49,,,,,,
307,lead,men,5267,49,,,,,,
307,lead,men,2757,49,,,,,,
307,lead,men,4801,49,,,,,,
307,lead,men,4596,49,,,,,,
307,lead,men,5572,54,,,,,,
307,lead,men,5573,55,,,,,,
307,lead,men,1208,56,,,,,,
307,lead,men,3780,57,,,,,,
342,lead,women,430,1,,,,,,
342,lead,women,306,2,,,,,,
342,lead,women,5039,3,,,,,,
342,lead,women,4535,4,,,,,,
342,lead,women,848,5,,,,,,
342,lead,women,1121,6,,,,,,
342,lead,women,5109,7,,,,,,
342,lead,women,4486,8,,,,,,
342,lead,women,4455,9,,,,,,
342,lead,women,438,10,,,,,,
342,lead,women,1202,11,,,,,,
342,lead,women,44,12,,,,,,
342,lead,women,4723,13,,,,,,
342,lead,women,442,14,,,,,,
342,lead,women,5064,15,,,,,,
342,lead,women,2251,16,,,,,,
342,lead,women,4530,16,,,,,,
342,lead,women,43,18,,,,,,
342,lead,women,5295,18,,,,,,
342,lead,women,1120,20,,,,,,
342,lead,women,4453,21,,,,,,
342,lead,women,5103,21,,,,,,
342,lead,women,41,23,,,,,,
342,lead,women,4543,24,,,,,,
342,lead,women,4452,25,,,,,,
342,lead,women,4550,26,,,,,,
342,lead,women,4702,27,,,,,,
310,speed,women,1468,1,,,,,,
310,speed,women,45,2,,,,,,
310,speed,women,46,3,,,,,,
310,speed,women,5159,4,,,,,,
310,speed,women,5114,5,,,,,,
310,speed,women,5110,6,,,,,,
310,speed,women,4736,7,,,,,,
310,speed,women,40,8,,,,,,
310,speed,women,42,9,,,,,,
310,speed,women,39,10,,,,,,
310,speed,women,4565,11,,,,,,
310,speed,women,5160,12,,,,,,
310,speed,women,5268,13,,,,,,
310,speed,women,2834,14,,,,,,
310,speed,women,5269,15,,,,,,
315,boulder,women,430,1,,,,,,
315,boulder,women,1469,2,,,,,,
315,boulder,women,5208,3,,,,,,
315,boulder,women,41,4,,,,,,
315,boulder,women,5280,5,,,,,,
315,boulder,women,4484,6,,,,,,
315,boulder,women,5109,7,,,,,,
315,boulder,women,4756,8,,,,,,
315,boulder,women,4450,9,,,,,,
315,boulder,women,43,10,,,,,,
315,boulder,women,5197,11,,,,,,
315,boulder,women,428,12,,,,,,
315,boulder,women,4759,13,,,,,,
315,boulder,women,4563,14,,,,,,
315,boulder,women,1202,15,,,,,,
315,boulder,women,4636,16,,,,,,
315,boulder,women,5074,17,,,,,,
315,boulder,women,5199,18,,,,,,
315,boulder,women,5282,19,,,,,,
315,boulder,women,44,20,,,,,,
315,boulder,women,5129,21,,,,,,
315,boulder,women,5363,22,,,,,,
315,boulder,women,4551,23,,,,,,
315,boulder,women,1358,24,,,,,,
315,boulder,women,4485,25,,,,,,
315,boulder,women,5548,26,,,,,,
315,boulder,women,5413,27,,,,,,
315,boulder,women,4552,28,,,,,,
315,boulder,women,2664,29,,,,,,
315,boulder,women,2834,30,,,,,,
315,boulder,women,5198,31,,,,,,
315,boulder,women,5069,32,,,,,,
315,boulder,women,9792,33,,,,,,
315,boulder,women,4673,34,,,,,,
315,boulder,women,4560,35,,,,,,
315,boulder,women,4674,36,,,,,,
315,boulder,women,5075,37,,,,,,
315,boulder,women,9793,37,,,,,,
315,boulder,women,5303,37,,,,,,
314,lead,women,306,1,,,,,,
314,lead,women,4486,2,,,,,,
314,lead,women,1203,3,,,,,,
314,lead,women,4453,4,,,,,,
314,lead,women,4535,5,,,,,,
314,lead,women,848,6,,,,,,
314,lead,women,1207,7,,,,,,
314,lead,women,5260,8,,,,,,
314,lead,women,4530,9,,,,,,
314,lead,women,5282,10,,,,,,
314,lead,women,4455,11,,,,,,
314,lead,women,1202,12,,,,,,
314,lead,women,438,13,,,,,,
314,lead,women,5039,14,,,,,,
314,lead,women,430,15,,,,,,
314,lead,women,5201,15,,,,,,
314,lead,women,5063,17,,,,,,
314,lead,women,41,18,,,,,,
314,lead,women,44,18,,,,,,
314,lead,women,4549,18,,,,,,
314,lead,women,5294,18,,,,,,
314,lead,women,1121,18,,,,,,
314,lead,women,1120,18,,,,,,
314,lead,women,43,24,,,,,,
314,lead,women,4723,24,,,,,,
314,lead,women,4552,26,,,,,,
314,lead,women,4543,26,,,,,,
314,lead,women,5258,28,,,,,,
314,lead,women,4550,29,,,,,,
314,lead,women,5125,30,,,,,,
314,lead,women,4545,31,,,,,,
314,lead,women,4560,32,,,,,,
314,lead,women,5190,33,,,,,,
314,lead,women,5126,33,,,,,,
314,lead,women,4700,33,,,,,,
314,lead,women,4493,33,,,,,,
314,lead,women,1358,37,,,,,,
314,lead,women,5103,37,,,,,,
314,lead,women,5295,39,,,,,,
314,lead,women,5296,39,,,,,,
314,lead,women,4702,41,,,,,,
314,lead,women,4452,42,,,,,,
314,lead,women,4674,43,,,,,,
314,lead,women,5045,44,,,,,,
309,speed,women,45,1,,,,,,
309,speed,women,5114,2,,,,,,
309,speed,women,42,3,,,,,,
309,speed,women,5159,4,,,,,,
309,speed,women,5110,5,,,,,,
309,speed,women,46,6,,,,,,
309,speed,women,2834,7,,,,,,
309,speed,women,4565,8,,,,,,
309,speed,women,5268,9,,,,,,
309,speed,women,5160,10,,,,,,
309,speed,women,5269,11,,,,,,
309,speed,women,4736,12,,,,,,
309,speed,women,39,12,,,,,,
309,speed,women,1468,12,,,,,,
309,speed,men,4631,1,,,,,,
309,speed,men,48,2,,,,,,
309,speed,men,4630,3,,,,,,
309,speed,men,5168,4,,,,,,
309,speed,men,52,5,,,,,,
309,speed,men,5174,6,,,,,,
309,speed,men,4634,7,,,,,,
309,speed,men,5185,8,,,,,,
309,speed,men,5275,9,,,,,,
309,speed,men,2167,10,,,,,,
309,speed,men,56,11,,,,,,
309,speed,men,4576,12,,,,,,
309,speed,men,4633,13,,,,,,
309,speed,men,4581,14,,,,,,
309,speed,men,5276,15,,,,,,
309,speed,men,5169,16,,,,,,
309,speed,men,51,17,,,,,,
309,speed,men,5274,18,,,,,,
309,speed,men,5178,19,,,,,,
309,speed,men,5163,20,,,,,,
309,speed,men,5277,21,,,,,,
314,lead,men,4470,1,,,,,,
314,lead,men,773,2,,,,,,
314,lead,men,4574,3,,,,,,
314,lead,men,4643,3,,,,,,
314,lead,men,4504,5,,,,,,
314,lead,men,3129,6,,,,,,
314,lead,men,1356,7,,,,,,
314,lead,men,843,8,,,,,,
314,lead,men,4586,9,,,,,,
314,lead,men,4472,9,,,,,,
314,lead,men,845,9,,,,,,
314,lead,men,772,12,,,,,,
314,lead,men,847,12,,,,,,
314,lead,men,4464,14,,,,,,
314,lead,men,437,15,,,,,,
314,lead,men,1467,15,,,,,,
314,lead,men,4576,15,,,,,,
314,lead,men,426,15,,,,,,
314,lead,men,4587,15,,,,,,
314,lead,men,432,20,,,,,,
314,lead,men,4575,21,,,,,,
314,lead,men,4580,22,,,,,,
314,lead,men,4597,23,,,,,,
314,lead,men,5154,23,,,,,,
314,lead,men,4582,25,,,,,,
314,lead,men,3577,26,,,,,,
314,lead,men,5297,27,,,,,,
314,lead,men,1199,28,,,,,,
314,lead,men,4591,29,,,,,,
314,lead,men,5191,29,,,,,,
314,lead,men,5265,31,,,,,,
314,lead,men,4610,31,,,,,,
314,lead,men,4585,31,,,,,,
314,lead,men,441,34,,,,,,
314,lead,men,4601,34,,,,,,
314,lead,men,5256,36,,,,,,
314,lead,men,4690,37,,,,,,
314,lead,men,419,37,,,,,,
314,lead,men,5192,37,,,,,,
314,lead,men,4787,40,,,,,,
314,lead,men,4590,41,,,,,,
314,lead,men,5104,41,,,,,,
314,lead,men,1204,41,,,,,,
314,lead,men,5298,41,,,,,,
314,lead,men,5174,41,,,,,,
314,lead,men,4596,41,,,,,,
314,lead,men,4949,47,,,,,,
314,lead,men,846,47,,,,,,
314,lead,men,4777,47,,,,,,
314,lead,men,5195,50,,,,,,
314,lead,men,5299,51,,,,,,
314,lead,men,4593,51,,,,,,
314,lead,men,5215,53,,,,,,
314,lead,men,4801,53,,,,,,
314,lead,men,5151,55,,,,,,
315,speed,women,1468,1,,,,,,
315,speed,women,42,2,,,,,,
315,speed,women,45,3,,,,,,
315,speed,women,4573,4,,,,,,
315,speed,women,39,5,,,,,,
315,speed,women,5493,6,,,,,,
315,speed,women,4702,8,,,,,,
315,speed,women,5114,9,,,,,,
315,speed,women,5126,11,,,,,,
315,speed,women,5714,13,,,,,,
315,speed,women,5596,14,,,,,,
315,speed,women,46,14,,,,,,
315,lead,women,306,1,,,,,,
315,lead,women,5039,2,,,,,,
315,lead,women,848,4,,,,,,
315,lead,women,4535,5,,,,,,
315,lead,women,438,6,,,,,,
315,lead,women,1207,7,,,,,,
315,lead,women,4531,11,,,,,,
315,lead,women,4486,12,,,,,,
315,lead,women,1203,12,,,,,,
315,lead,women,5190,15,,,,,,
315,lead,women,4543,15,,,,,,
315,lead,women,4723,17,,,,,,
315,lead,women,1120,17,,,,,,
315,lead,women,4550,19,,,,,,
315,lead,women,5125,20,,,,,,
315,lead,women,1121,20,,,,,,
315,lead,women,4719,22,,,,,,
315,lead,women,4452,23,,,,,,
315,lead,women,4455,24,,,,,,
315,lead,women,4530,26,,,,,,
315,lead,women,4545,27,,,,,,
315,lead,women,5260,28,,,,,,
315,lead,women,5149,29,,,,,,
315,lead,women,5063,31,,,,,,
315,lead,women,5258,31,,,,,,
315,lead,women,4758,36,,,,,,
315,lead,women,5296,36,,,,,,
315,lead,women,5295,38,,,,,,
315,lead,women,4721,40,,,,,,
315,lead,women,4493,43,,,,,,
315,lead,women,4992,46,,,,,,
315,lead,women,5302,47,,,,,,
315,lead,women,7181,48,,,,,,
315,lead,women,5259,48,,,,,,
315,lead,women,5045,52,,,,,,
315,boulder,men,4463,1,,,,,,
315,boulder,men,412,2,,,,,,
315,boulder,men,4581,3,,,,,,
315,boulder,men,5047,4,,,,,,
315,boulder,men,1204,5,,,,,,
315,boulder,men,1467,6,,,,,,
315,boulder,men,4465,7,,,,,,
315,boulder,men,4783,8,,,,,,
315,boulder,men,425,9,,,,,,
315,boulder,men,5140,10,,,,,,
315,boulder,men,1192,11,,,,,,
315,boulder,men,5203,12,,,,,,
315,boulder,men,5174,13,,,,,,
315,boulder,men,5262,14,,,,,,
315,boulder,men,4595,15,,,,,,
315,boulder,men,1115,16,,,,,,
